Pallas                                                                                                                                                          
20090401
20110510
integrated           200.00000           600.00000
 1
 Numb    
          30
         0         0         0         0          7.150          8.290          9.560         11.090         12.860         14.910         17.300         19.940         23.130         26.830         31.120         35.880         41.620         48.270         55.990         64.950         74.870         86.840        100.700        116.100        134.600        156.200        181.200        208.900        242.300        281.000        324.000        375.800        433.200        502.500          0.000
      2009         4        11        13      0.224E+02      0.450E-07      0.201E-12     0.000
      2009         4        11        14      0.371E+02      0.824E-07      0.393E-12     0.000
      2009         4        11        15      0.429E+02      0.967E-07      0.466E-12     0.000
      2009         4        11        16      0.388E+02      0.860E-07      0.411E-12     0.000
      2009         4        11        17      0.371E+02      0.824E-07      0.394E-12     0.000
      2009         4        11        18      0.221E+02      0.486E-07      0.231E-12     0.000
      2009         4        11        19      0.185E+01      0.336E-08      0.143E-13     0.000
      2009         4        11        20      0.701E+00      0.139E-08      0.640E-14     0.000
      2009         4        11        21      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        11        22      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        11        23      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         0      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         1      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         2      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         3      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         4      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         5      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         6      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         7      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         8      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12         9      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        10      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        11      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        12      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        13      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        14      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        15      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        16      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        17      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        18      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        19      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        20      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        21      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        22      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        12        23      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         0      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         1      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         2      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         3      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         4      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         5      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         6      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         7      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         8      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13         9      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        10      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        11      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        12      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        13      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        14      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        15      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        16      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        17      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        18      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        19      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        20      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        21      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        22      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        13        23      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         0      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         1      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         2      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         3      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         4      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         5      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         6      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         7      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         8      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14         9      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        10      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        11      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        12      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        13      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        14      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        15      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        16      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        17      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        18      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        19      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        20      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        21      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        22      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        14        23      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         0      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         1      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         2      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         3      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         4      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         5      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         6      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         7      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         8      0.100E+04      0.100E+05      0.100E+04     0.999
      2009         4        15         9      0.273E+02      0.596E-07      0.279E-12     0.000
      2009         4        15        10      0.263E+02      0.577E-07      0.272E-12     0.000
      2009         4        15        11      0.240E+02      0.525E-07      0.247E-12     0.000
      2009         4        15        12      0.237E+02      0.517E-07      0.243E-12     0.000
      2009         4        15        13      0.237E+02      0.518E-07      0.243E-12     0.000
      2009         4        15        14      0.227E+02      0.501E-07      0.238E-12     0.000
      2009         4        15        15      0.219E+02      0.475E-07      0.222E-12     0.000
      2009         4        15        16      0.212E+02      0.464E-07      0.218E-12     0.000
      2009         4        15        17      0.205E+02      0.442E-07      0.206E-12     0.000
      2009         4        15        18      0.222E+02      0.480E-07      0.224E-12     0.000
      2009         4        15        19      0.227E+02      0.489E-07      0.227E-12     0.000
      2009         4        15        20      0.240E+02      0.527E-07      0.247E-12     0.000
      2009         4        15        21      0.249E+02      0.542E-07      0.254E-12     0.000
      2009         4        15        22      0.248E+02      0.541E-07      0.253E-12     0.000
      2009         4        15        23      0.231E+02      0.507E-07      0.238E-12     0.000
      2009         4        16         0      0.222E+02      0.493E-07      0.233E-12     0.000
      2009         4        16         1      0.214E+02      0.497E-07      0.239E-12     0.000
      2009         4        16         2      0.206E+02      0.481E-07      0.232E-12     0.000
